datatype	path	id	label	definition	ui_label	ui_definition	help	minValue	maxValue	minLength	maxLength	pattern	format	preferred_unit
model	/	GENEPIO:0002083	draft sequence repository contextual data standard	This draft specification provides a collection of fields related to the contextual data of a specimen, its genomic sequencing, and its pathogenic epidemiology.	draft sequence repository contextual data standard									
model	/	GENEPIO:0002082	contact specification - specimen related organization	Contact information for an organization related to specimen collection, processing or storage.	Laboratory Contact Information									
xmls:anyURI	/GENEPIO:0002082	GENEPIO:0002225	specimen related service		Organization Role									
xmls:anyURI	/GENEPIO:0002082/GENEPIO:0002225	GENEPIO:0002222	specimen collection service											
xmls:anyURI	/GENEPIO:0002082/GENEPIO:0002225	GENEPIO:0002226	specimen repository/biobank service											
xmls:anyURI	/GENEPIO:0002082/GENEPIO:0002225	GENEPIO:0002224	isolate preparation service											
xmls:anyURI	/GENEPIO:0002082/GENEPIO:0002225	OBI:0001904	sequencing service											
xmls:anyURI	/GENEPIO:0002082/GENEPIO:0002225	GENEPIO:0002223	bioinformatics analysis service											
xmls:string	/GENEPIO:0002082	NCIT:C93874	organization name	A textual identifier for an organization. [def-source: NCI]	Organization Name									
xmls:string	/GENEPIO:0002082	NCIT:C40974	First Name	A word or group of words indicating a person's first (personal or given) name; the name that precedes the surname.	First Name									
xmls:string	/GENEPIO:0002082	NCIT:C40975	Last Name	A word or group of words indicating a person's last (family) name.	Last Name									
xmls:string	/GENEPIO:0002082	NCIT:C93582	Job Title	A local name for an individual's occupation.	Job Title		Where personnel turnover may affect the ability for follow up, the contact information can be supplied for a job position rather than a specific individual.							
xmls:string	/GENEPIO:0002082	NCIT:C42775	E-mail Address	A text string identifier for a location to which e-mail can be delivered.	Email Address							email		
model	/GENEPIO:0002082	GENEPIO:0001756	contact specification - phone		Telephone Number									
xmls:string	/GENEPIO:0002082/GENEPIO:0001756	NCIT:C40978	Telephone Number	A sequence of decimal digits (0-9) that is used for identifying a destination telephone line or other device in a telephone network.	phone									
xmls:anyURI	/GENEPIO:0002082/GENEPIO:0001756	GENEPIO:0001896	phone type		phone type									
xmls:anyURI	/GENEPIO:0002082/GENEPIO:0001756/GENEPIO:0001896	GENEPIO:0001897	phone type - home		home									
xmls:anyURI	/GENEPIO:0002082/GENEPIO:0001756/GENEPIO:0001896	GENEPIO:0001898	phone type - mobile		mobile									
xmls:anyURI	/GENEPIO:0002082/GENEPIO:0001756/GENEPIO:0001896	GENEPIO:0001899	phone type - work		work									
xmls:anyURI	/GENEPIO:0002082	NCIT:C25464	Country	A collective generic term that refers here to a wide variety of dependencies, areas of special sovereignty, uninhabited islands, and other entities in addition to the traditional countries or independent states.	Country									
xmls:anyURI	/GENEPIO:0002082/NCIT:C25464	GAZ:00002459	United States of America	A federal constitutional republic comprising fifty states and a federal district.										
xmls:anyURI	/GENEPIO:0002082/NCIT:C25464	GAZ:00000590	Oceans and Seas		[Oceans and Seas]									
xmls:anyURI	/GENEPIO:0002082/NCIT:C25464/GAZ:00000590	GAZ:00051067	Arctic Ocean region											
xmls:anyURI	/GENEPIO:0002082/NCIT:C25464/GAZ:00000590	GAZ:00051071	Atlantic Ocean region											
xmls:anyURI	/GENEPIO:0002082/NCIT:C25464/GAZ:00000590	GAZ:00051031	Australasian Mediterranean Sea											
xmls:anyURI	/GENEPIO:0002082/NCIT:C25464/GAZ:00000590	GAZ:00002820	Caribbean Sea	A sea situated between the northern coast of South America, the eastern coast of Central America and the islands of the West Indies.										
xmls:anyURI	/GENEPIO:0002082/NCIT:C25464/GAZ:00000590	GAZ:00051074	European Seas											
xmls:anyURI	/GENEPIO:0002082/NCIT:C25464/GAZ:00000590/GAZ:00051074	GAZ:00002286	English Channel	A channel situated between the southern coast of England and the northern coast of France and linking the North Sea and the Celtic Sea, are the following: On the North: The southern coast of England, from Land's End (50 Degrees 04 Minutes 06 Seconds N - 5 Degrees 42 Minutes 54 Seconds W) eastward to Hope Point (51 Degrees 10 Minutes N - 1 Degrees 24 Minutes 14 Seconds E).										
xmls:anyURI	/GENEPIO:0002082/NCIT:C25464/GAZ:00000590/GAZ:00051074	GAZ:00002285	Irish Sea	A sea situated between the eastern coast of Ireland and the western coasts of Scotland, England and Wales, are the following: On the North: A line joining Ballyquintin Point (54 Degrees 19 Minutes 55 Seconds N - 5 Degrees 30 Minutes W), in Ireland, northeastward to the southeastern extremity of Mull of Galloway (54 Degrees 38 Minutes N - 4 Degrees 51 Minutes 20 Seconds W), in Scotland (the common limit with the Inner Seas).										
xmls:anyURI	/GENEPIO:0002082/NCIT:C25464/GAZ:00000590/GAZ:00051074	GAZ:00002287	Mediterranean Sea	An enclosed sea opening only, on the West, to the North Atlantic Ocean through the Strait of Gibraltar and, on the Northeast, to the Sea of Marmara through the Dardanelles (Canakkale Strait).										
xmls:anyURI	/GENEPIO:0002082/NCIT:C25464/GAZ:00000590	GAZ:00051084	Indian Ocean region											
xmls:anyURI	/GENEPIO:0002082/NCIT:C25464/GAZ:00000590	GAZ:00051073	Pacific Ocean region											
xmls:anyURI	/GENEPIO:0002082	ENVO:00000005	first-order administrative region	A primary administrative division of a country, such as a state in the United States.	state / province / territory / region									
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005	NCIT:C25632	Province	A region, district or division of a country; a tract; a portion a state, especially one remote from the capital.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00005139	Autonomous Province (Serbia)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00009461	Province (Afghanistan)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00000641	Province (Algeria)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00009431	Province (Angola)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00002547	Province (Argentina)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00004095	Province (Armenia)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00004026	Province (Burundi)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00008796	Province (Cambodia)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00002561	Province (Canada)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632/GAZ:00002561	GAZ:00002566	Province of Alberta	One of Canada's prairie provinces.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632/GAZ:00002561	GAZ:00002562	Province of British Columbia	The westernmost of Canada's provinces.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632/GAZ:00002561	GAZ:00002571	Province of Manitoba	One of Canada's 10 provinces.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632/GAZ:00002561	GAZ:00002570	Province of New Brunswick	One of Canada's three Maritime provinces.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632/GAZ:00002561	GAZ:00002567	Province of Newfoundland and Labrador	A province of Canada, the tenth and latest to join the Confederation.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632/GAZ:00002561	GAZ:00002565	Province of Nova Scotia	A Canadian province located on Canada's southeastern coast.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632/GAZ:00002561	GAZ:00002563	Province of Ontario	A province located in the central part of Canada.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632/GAZ:00002561	GAZ:00002572	Province of Prince Edward Island	A Canadian province consisting of an island of the same name.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632/GAZ:00002561	GAZ:00002569	Province of Quebec	A province in the central part of Canada.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632/GAZ:00002561	GAZ:00002564	Province of Saskatchewan	A prairie province in Canada.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00003198	Province (China)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00003204	Province (Costa Rica)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632/GAZ:00003204	GAZ:00003209	Puntarenas Province	A province of Costa Rica.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00003765	Province (Cuba)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00005074	Province (Democratic Republic of Congo)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00005660	Province (Dominican Republic)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00005643	Province (Ecuador)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00005666	Province (Gabon)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00001508	Province (Greenland)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00003730	Province (Indonesia)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632/GAZ:00003730	GAZ:00003731	Bali Province	A province of Indonesia with the provincial capital at Denpasar towards the south of the island.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632/GAZ:00003730	GAZ:02000610	Papua Province	The largest province of Indonesia, comprising a majority part of the western half of the island of New Guinea and nearby islands (see also Western New Guinea).										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00004477	Province (Iran)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00005000	Province (Kazakhstan)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00004706	Province (Kenya)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00009509	Province (Laos)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00005421	Province (Madagascar)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00009465	Province (Mongolia)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00009433	Province (Mozambique)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00005210	Province (New Caledonia)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00009238	Province (North Korea)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00014914	Province (Oman)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00005247	Province (Pakistan)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00003214	Province (Panama)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00005040	Province (Poland)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00005343	Province (Republic of China)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00002805	Province (Republic of Korea)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00002810	Province (Republic of South Africa)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00003717	Province (Rwanda)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00007509	Province (Saudi Arabia)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00001066	Province (Sierra Leone)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00009554	Province (Solomon Islands)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00004665	Province (Sri Lanka)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00008372	Province (Tajikistan)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00003626	Province (The Netherlands)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00004980	Province (Uzbekistan)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:04000000	Province (Vanuatu)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00009419	Province (Zambia)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C25632	GAZ:00005109	Province (Zimbabwe)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005	NCIT:C87194	State	A constituent administrative district of a nation.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C87194	GAZ:00002785	State (Australia)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C87194	GAZ:00002840	State (India)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C87194	GAZ:02000896	State (Myanmar)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C87194	GAZ:00001018	State (Nigeria)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C87194	GAZ:00002857	State (United States of Mexico)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C87194	GAZ:00009150	State (Venezuela)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C87194	GENEPIO:0001811	State (United States of America)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005	NCIT:C89811	Territory	A geographical area under the jurisdiction of a sovereign state and marked off for administrative or other purposes.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811	GAZ:00001016	Capital Territory (Nigeria)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811	GAZ:02000609	Special Territory (Indonesia)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811	GAZ:00002784	Territory (Australia)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811/GAZ:00002784	GAZ:00005909	Australian Antarctic Territory	The part of Antarctica claimed by Australia.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811/GAZ:00002784	GAZ:00002788	Australian Capital Territory	The capital territory of the Commonwealth of Australia and its smallest self-governing internal territory.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811/GAZ:00002784	GAZ:00005917	Coral Sea Islands Territory	A Territory of Australia which includes a group of small and mostly uninhabited tropical islands and reefs in the Coral Sea, northeast of Queensland, Australia.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811/GAZ:00002784	GAZ:00005918	Heard Island and McDonald Islands Territory	A group of uninhabited, barren islands located in the Southern Ocean, about two-thirds of the way from Madagascar to Antarctica, or 7718 km due south of Rajapur, Maharashtra.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811/GAZ:00002784	GAZ:00002794	Jervis Bay Territory	A territory of the Commonwealth of Australia.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811/GAZ:00002784	GAZ:00002787	Northern Territory	A federal territory of Australia, occupying much of the center of the mainland continent, as well as the central northern regions.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811/GAZ:00002784	GAZ:00005901	Territory of Ashmore and Cartier Islands	A Territory of Australia that includes two groups of small low-lying uninhabited tropical islands in the Indian Ocean situated on the edge of the continental shelf north-west of Australia and south of the Indonesian island of Roti.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811/GAZ:00002784	GAZ:00005914	Territory of Christmas Island	A small territory of Australia located in the Indian Ocean, 2600 km northwest of Perth in Western Australia, 500 km south of Jakarta, Indonesia, and 975 km ENE of the Cocos (Keeling) Islands.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811/GAZ:00002784	GAZ:00005908	Territory of Norfolk Island	A Territory of Australia that includes Norfolk Island and neighboring islands.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811/GAZ:00002784	GAZ:00005916	Territory of the Cocos (Keeling) Islands	A territory of Australia.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811	GAZ:00002573	Territory (Canada)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811/GAZ:00002573	GAZ:00002575	Northwest Territories	A territory of Canada.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811/GAZ:00002573	GAZ:00002574	Nunavut	The largest and newest territory of Canada; it was separated officially from the Northwest Territories on 1999-04-01.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811/GAZ:00002573	GAZ:00002576	Yukon	The westernmost of Canada's three territories.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811	GAZ:00005252	Territory (Pakistan)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811	GAZ:00005910	Territory, Antarctica											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811/GAZ:00005910	GAZ:00005909	Australian Antarctic Territory	The part of Antarctica claimed by Australia.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811	GAZ:00003956	Unincorporated Territory (USA)	An area of the United States of America under United States jurisdiction, to which Congress has determined that only select parts of the United States of America Constitution apply.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811/GAZ:00003956	GAZ:00003957	American Samoa	An unincorporated territory of the United States located in the South Pacific Ocean, southeast of the sovereign State of Samoa.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811/GAZ:00003956	GAZ:00006935	Commonwealth of Puerto Rico	A semi-autonomous territory composed of an archipelago in the northeastern Caribbean, east of the Dominican Republic and west of the Virgin Islands, approximately 2,000 km off the coast of Florida (the nearest of the mainland United States).										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811/GAZ:00003956	GAZ:00003706	Territory of Guam	An unincorporated territory of the United States.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811/GAZ:00003956	GAZ:00007113	United States Minor Outlying Islands	A statistical designation defined by ISO3166-1, consists of nine insular United States possessions.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811/GAZ:00003956	GAZ:00003959	United States Virgin Islands	A group of islands in the Caribbean that are an insular area of the United States.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/NCIT:C89811	GAZ:00004187	Union Territory (India)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005	GENEPIO:0001742	subnational region	A subnational region is a type of subnational entity similar to a nation's state, province, or territory.	region									
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742	GAZ:00002848	Autonomous Region (China)	A first-level administrative subdivision of China.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742	GAZ:00004125	Autonomous Region (Portugal)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742/GAZ:00004125	GAZ:00000847	Azores	A Portuguese archipelago in the Atlantic Ocean.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742	GAZ:00004944	Region (Azerbaijan)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742	GAZ:00004759	Region (New Zealand)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742	GAZ:00003092	Region (contiguous United States of America)	Census Regions and Divisions are groupings of States that subdivide the United States.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742/GAZ:00003092	GAZ:00003093	Midwest Region	A census region in the United States of America										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742/GAZ:00003092	GAZ:00003095	Northeast Region	A census region in the United States of America										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742/GAZ:00003092	GAZ:00003094	South Region	A census region in the United States of America										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742/GAZ:00003092	GAZ:00003096	West Region	A census region in the United States of America										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742	GAZ:00003201	Special Adminstrative Region (China)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742/GAZ:00003201	GAZ:00003203	Hong Kong	A special administrative region of the People's Republic of China (PRC).										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742/GAZ:00003201	GAZ:00003202	Macau	One of the two special administrative regions of the People's Republic of China, the other being Hong Kong.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742	GENEPIO:0000141	Region (England) (entry subject to GAZ replacement)											
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742/GENEPIO:0000141	GAZ:00003691	East Midlands Region	One of the regions of England and consists of most of the eastern half of the traditional region of the Midlands.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742/GENEPIO:0000141	GAZ:00003692	East Region	One of the nine official regions of England.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742/GENEPIO:0000141	GAZ:00003671	Greater London Region	The top-level administrative subdivision covering London, England.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742/GENEPIO:0000141	GAZ:00003689	North East Region	One of the nine official regions of England and comprises the combined area of Northumberland, County Durham, Tyne and Wear, part of North Yorkshire and Tees Valley.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742/GENEPIO:0000141	GAZ:00003687	North West Region	One of the nine official regions of England.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742/GENEPIO:0000141	GAZ:00003693	South East Region	One of the nine official regions of England.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742/GENEPIO:0000141	GAZ:00003670	South West Region	One of the regions of England.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742/GENEPIO:0000141	GAZ:00003690	West Midlands Region	An official region of England, covering the western half of the area traditionally known as the Midlands.										
xmls:anyURI	/GENEPIO:0002082/ENVO:00000005/GENEPIO:0001742/GENEPIO:0000141	GAZ:00003688	Yorkshire and the Humber	One of the nine government office regions of England.										
xmls:anyURI	/GENEPIO:0002082	NCIT:C80234	Municipality	A political unit, such as a city, town, or village, incorporated for local self-government.	Municipality									
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00004699	Metropolitan City (Republic of Korea)											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00003199	Municipality (China)											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00004040	populated place, Alaska											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00007610	populated place, Algeria											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00013569	populated place, American Samoa											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00013579	populated place, Andorra											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00009998	populated place, Angola											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00010069	populated place, Antigua and Barbuda											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00002616	populated place, Argentina											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00004098	populated place, Armenia											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00003708	populated place, Australia											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00013726	populated place, Azerbaijan											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00008583	populated place, Azores											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00002734	populated place, Bahamas											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00003751	populated place, Bangladesh											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00013888	populated place, Benin											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00007292	populated place, Bhutan											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00012231	populated place, Bolivia											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00013955	populated place, Botswana											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00002831	populated place, Brazil											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00013864	populated place, Burkina Faso											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00004028	populated place, Burundi											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00010130	populated place, Cambodia											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00051448	populated place, Cameroon											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00002844	populated place, Canada	A populated place.										
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00004517	populated place, Canary Islands											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00005631	populated place, Central African Republic											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00003194	populated place, Chad											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00002826	populated place, Chile											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00005621	populated place, Colombia											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00007370	populated place, Costa Rica											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00005680	populated place, Cote d'Ivoire											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00003763	populated place, Cuba											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00005075	populated place, Democratic Republic of Congo											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00003287	populated place, Denmark											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00008577	populated place, Dijubti											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00005277	populated place, Dominican Republic											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00005649	populated place, Egypt											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00005160	populated place, French Guiana											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00005669	populated place, Gabon											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00008386	populated place, Georgia											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00004373	populated place, Ghana											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00005151	populated place, Greece											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00005033	populated place, Guadeloupe											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00005153	populated place, Guatemala											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00000106	populated place, Haiti											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00003192	populated place, Hawaii											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00005165	populated place, Honduras											
xmls:anyURI	/GENEPIO:0002082/NCIT:C80234	GAZ:00003603	populated place, Hungary											
